alias,timestamp,n_peaks,prediction_score
navarrac+002@hyfe.ai,1632383425,1,0.999150276184082
navarrac+002@hyfe.ai,1632383428,1,3.13112069605381e-09
navarrac+002@hyfe.ai,1632383434,1,3.42974679767849e-08
navarrac+002@hyfe.ai,1632383438,1,3.11978619720321e-05
navarrac+002@hyfe.ai,1632383439,1,6.74309497128434e-09
navarrac+002@hyfe.ai,1632383441,1,0.000388591812225059
navarrac+002@hyfe.ai,1632383445,1,4.16258281177306e-08
navarrac+002@hyfe.ai,1632383447,1,0.0188301522284746
navarrac+002@hyfe.ai,1632383448,1,6.88401646797843e-09
navarrac+002@hyfe.ai,1632383449,1,0.000792416743934155
navarrac+002@hyfe.ai,1632383450,1,0.00400821026414633
navarrac+002@hyfe.ai,1632383451,1,3.66808963008225e-05
navarrac+002@hyfe.ai,1632383452,1,2.26509158096633e-08
navarrac+002@hyfe.ai,1632383453,1,4.7846838242549e-06
navarrac+002@hyfe.ai,1632383454,1,1.49814738392706e-07
navarrac+002@hyfe.ai,1632383456,1,8.7554221650521e-09
navarrac+002@hyfe.ai,1632383461,1,6.7943925387226e-05
navarrac+002@hyfe.ai,1632383462,1,7.46882733437815e-08
navarrac+002@hyfe.ai,1632383463,1,2.20102052139737e-08
navarrac+002@hyfe.ai,1632383468,2,3.13894270220771e-05
navarrac+002@hyfe.ai,1632383468,2,3.13894270220771e-05
navarrac+002@hyfe.ai,1632383470,1,0.28169721364975
navarrac+002@hyfe.ai,1632383474,1,1.48883191286586e-05
navarrac+002@hyfe.ai,1632383476,2,3.95079382542463e-07
navarrac+002@hyfe.ai,1632383476,2,3.95079382542463e-07
navarrac+002@hyfe.ai,1632383481,1,1.0469562283788e-07
navarrac+002@hyfe.ai,1632383482,2,3.86330211767927e-05
navarrac+002@hyfe.ai,1632383482,2,3.86330211767927e-05
navarrac+002@hyfe.ai,1632383487,1,2.16040788814098e-07
navarrac+002@hyfe.ai,1632383489,1,5.89102278070186e-08
navarrac+002@hyfe.ai,1632383493,1,0.0108295073732734
navarrac+002@hyfe.ai,1632383496,1,6.53693064123217e-08
navarrac+002@hyfe.ai,1632383501,1,3.18197805881937e-07
navarrac+002@hyfe.ai,1632383504,2,9.44888306548819e-05
navarrac+002@hyfe.ai,1632383504,2,9.44888306548819e-05
navarrac+002@hyfe.ai,1632383505,1,0.000631779490504414
navarrac+002@hyfe.ai,1632383510,1,2.40144399867859e-05
navarrac+002@hyfe.ai,1632383631,1,0.00170667353086174
navarrac+002@hyfe.ai,1632383703,1,0.000284717127215117
navarrac+002@hyfe.ai,1632383710,1,0.875664710998535
navarrac+002@hyfe.ai,1632383718,1,0.99961793422699
navarrac+002@hyfe.ai,1632383724,1,0.814799427986145
navarrac+002@hyfe.ai,1632383732,1,0.97248238325119
navarrac+002@hyfe.ai,1632383761,1,0.549408555030823
navarrac+002@hyfe.ai,1632383764,1,0.0037768289912492
navarrac+002@hyfe.ai,1632383779,1,0.000867608934640884
navarrac+002@hyfe.ai,1632384104,1,2.7852181574417e-06
navarrac+002@hyfe.ai,1632384116,1,0.000122679382911883
navarrac+002@hyfe.ai,1632384117,1,0.00778189115226269
navarrac+002@hyfe.ai,1632384131,2,0.203955814242363
navarrac+002@hyfe.ai,1632384131,2,0.203955814242363
navarrac+002@hyfe.ai,1632384135,1,0.0208441261202097
navarrac+002@hyfe.ai,1632384141,1,0.232762306928635
navarrac+002@hyfe.ai,1632384162,1,2.20065938805192e-08
navarrac+002@hyfe.ai,1632384170,1,1.94629556062864e-05
navarrac+002@hyfe.ai,1632384178,1,0.996306300163269
navarrac+002@hyfe.ai,1632384180,1,4.94249192684038e-08
navarrac+002@hyfe.ai,1632384187,1,4.97878545502317e-06
navarrac+002@hyfe.ai,1632384194,1,0.000540430773980916
navarrac+002@hyfe.ai,1632384201,1,5.71077180211432e-06
navarrac+002@hyfe.ai,1632384205,1,0.000361971149686724
navarrac+002@hyfe.ai,1632384206,1,3.37213441525819e-06
navarrac+002@hyfe.ai,1632384212,1,0.760163068771362
navarrac+002@hyfe.ai,1632384238,1,0.00143625738564879
navarrac+002@hyfe.ai,1632384273,1,0.0241827759891748
navarrac+002@hyfe.ai,1632384283,1,0.1281548589468
navarrac+002@hyfe.ai,1632384290,1,5.23747949046083e-05
navarrac+002@hyfe.ai,1632384332,1,0.00190246978309005
navarrac+002@hyfe.ai,1632384337,1,0.0485476218163967
navarrac+002@hyfe.ai,1632384343,1,0.951248407363892
navarrac+002@hyfe.ai,1632384366,1,0.0190582443028688
navarrac+002@hyfe.ai,1632384371,1,0.239136412739754
navarrac+002@hyfe.ai,1632384386,1,0.0083982041105628
navarrac+002@hyfe.ai,1632384391,1,0.971616983413696
navarrac+002@hyfe.ai,1632384397,1,0.997124969959259
navarrac+002@hyfe.ai,1632384402,1,0.0156340394169092
navarrac+002@hyfe.ai,1632384408,1,0.904117166996002
navarrac+002@hyfe.ai,1632384430,1,0.00159313320182264
navarrac+002@hyfe.ai,1632384432,2,0.243142023682594
navarrac+002@hyfe.ai,1632384432,2,0.243142023682594
navarrac+002@hyfe.ai,1632384859,1,1.34072088258108e-05
navarrac+002@hyfe.ai,1632384879,1,0.000312099436996505
navarrac+002@hyfe.ai,1632384889,1,0.509062528610229
navarrac+002@hyfe.ai,1632384900,1,0.0177279431372881
navarrac+002@hyfe.ai,1632384909,1,0.00146812235470861
navarrac+002@hyfe.ai,1632384930,1,0.374455541372299
navarrac+002@hyfe.ai,1632384941,1,0.0278596058487892
navarrac+002@hyfe.ai,1632384945,1,0.00580280693247914
navarrac+002@hyfe.ai,1632384950,1,0.535861074924469
navarrac+002@hyfe.ai,1632384956,1,0.000170495201018639
navarrac+002@hyfe.ai,1632384962,1,0.538856267929077
navarrac+002@hyfe.ai,1632384970,1,9.61130240284547e-07
navarrac+002@hyfe.ai,1632384975,1,2.26840711547993e-06
navarrac+002@hyfe.ai,1632384976,1,0.705628156661987
navarrac+002@hyfe.ai,1632384990,1,0.913894534111023
navarrac+002@hyfe.ai,1632384991,2,0.000120289390906692
navarrac+002@hyfe.ai,1632384991,2,0.000120289390906692
navarrac+002@hyfe.ai,1632384992,1,1.54804786234308e-06
navarrac+002@hyfe.ai,1632384999,1,0.0338148735463619
navarrac+002@hyfe.ai,1632385001,2,0.00553414411842823
navarrac+002@hyfe.ai,1632385001,2,0.00553414411842823
navarrac+002@hyfe.ai,1632385002,1,5.43392798135756e-06
navarrac+002@hyfe.ai,1632385005,1,0.00014185905456543
navarrac+002@hyfe.ai,1632385006,1,0.00010826996731339
navarrac+002@hyfe.ai,1632385007,1,0.0985983908176422
navarrac+002@hyfe.ai,1632385012,2,0.998945295810699
navarrac+002@hyfe.ai,1632385012,2,0.998945295810699
navarrac+002@hyfe.ai,1632385018,1,1.64045221850984e-08
navarrac+002@hyfe.ai,1632385023,1,0.609378695487976
navarrac+002@hyfe.ai,1632385031,1,0.00128666497766972
navarrac+002@hyfe.ai,1632385036,1,8.87962414708454e-06
navarrac+002@hyfe.ai,1632385037,1,0.0650530830025673
navarrac+002@hyfe.ai,1632385044,1,1.47374903392006e-08
navarrac+002@hyfe.ai,1632385049,1,0.000202326496946625
navarrac+002@hyfe.ai,1632385052,1,0.00240379176102579
navarrac+002@hyfe.ai,1632385073,1,0.156276106834412
navarrac+002@hyfe.ai,1632385079,1,2.23938604904106e-05
navarrac+002@hyfe.ai,1632385096,1,0.941846430301666
navarrac+002@hyfe.ai,1632385102,1,0.831416189670563
navarrac+002@hyfe.ai,1632385112,1,0.121424898505211
navarrac+002@hyfe.ai,1632385117,1,0.979875802993774
navarrac+002@hyfe.ai,1632385147,1,0.00138022797182202
navarrac+002@hyfe.ai,1632385153,1,7.92013888712972e-05
navarrac+002@hyfe.ai,1632385158,1,0.992786705493927
navarrac+002@hyfe.ai,1632385174,1,0.00321109825745225
navarrac+002@hyfe.ai,1632385488,1,0.00631964486092329
navarrac+002@hyfe.ai,1632385490,1,0.00104098964948207
navarrac+002@hyfe.ai,1632385491,1,1.35242635224131e-06
navarrac+002@hyfe.ai,1632385505,1,3.77917149307905e-06
navarrac+002@hyfe.ai,1632385510,1,0.677211165428162
navarrac+002@hyfe.ai,1632385515,1,0.914182484149933
navarrac+002@hyfe.ai,1632385520,1,0.301081955432892
navarrac+002@hyfe.ai,1632385525,1,0.550069212913513
navarrac+002@hyfe.ai,1632385529,1,0.00999789498746395
navarrac+002@hyfe.ai,1632385535,1,8.11359882391116e-07
navarrac+002@hyfe.ai,1632385541,1,0.00470528984442353
navarrac+002@hyfe.ai,1632385547,1,0.00505576794967055
navarrac+002@hyfe.ai,1632385552,1,0.00362652377225459
navarrac+002@hyfe.ai,1632385558,1,0.220105782151222
navarrac+002@hyfe.ai,1632385567,1,4.31403549328024e-07
navarrac+002@hyfe.ai,1632385569,1,5.11298730998533e-06
navarrac+002@hyfe.ai,1632385570,1,4.83999428979587e-06
navarrac+002@hyfe.ai,1632385573,1,0.00111499149352312
navarrac+002@hyfe.ai,1632385574,1,5.26013195667474e-07
navarrac+002@hyfe.ai,1632385576,2,0.0161636956036091
navarrac+002@hyfe.ai,1632385576,2,0.0161636956036091
navarrac+002@hyfe.ai,1632385578,2,9.75133661995642e-06
navarrac+002@hyfe.ai,1632385578,2,9.75133661995642e-06
navarrac+002@hyfe.ai,1632385580,1,0.000227497541345656
navarrac+002@hyfe.ai,1632385582,2,0.000291257019853219
navarrac+002@hyfe.ai,1632385582,2,0.000291257019853219
navarrac+002@hyfe.ai,1632385584,1,0.000162427895702422
navarrac+002@hyfe.ai,1632385587,1,7.73291688460631e-08
navarrac+002@hyfe.ai,1632385588,2,5.1917936616519e-07
navarrac+002@hyfe.ai,1632385588,2,5.1917936616519e-07
navarrac+002@hyfe.ai,1632385590,1,6.18704143473536e-10
navarrac+002@hyfe.ai,1632385592,1,3.5807035601465e-05
navarrac+002@hyfe.ai,1632385595,1,1.61891352945531e-06
navarrac+002@hyfe.ai,1632385603,1,1.11983169404084e-07
navarrac+002@hyfe.ai,1632385604,1,0.00982788763940334
navarrac+002@hyfe.ai,1632385605,1,7.40377892327615e-09
navarrac+002@hyfe.ai,1632385606,2,0.000299724080832675
navarrac+002@hyfe.ai,1632385606,2,0.000299724080832675
navarrac+002@hyfe.ai,1632385609,2,0.0793024301528931
navarrac+002@hyfe.ai,1632385609,2,0.0793024301528931
navarrac+002@hyfe.ai,1632385610,1,0.0204641614109278
navarrac+002@hyfe.ai,1632385611,2,9.23720619994128e-08
navarrac+002@hyfe.ai,1632385611,2,9.23720619994128e-08
navarrac+002@hyfe.ai,1632385612,1,0.204198390245438
navarrac+002@hyfe.ai,1632385613,1,9.17696851843175e-09
navarrac+002@hyfe.ai,1632385614,2,2.35520328715211e-05
navarrac+002@hyfe.ai,1632385614,2,2.35520328715211e-05
navarrac+002@hyfe.ai,1632385615,1,5.94697803535382e-06
navarrac+002@hyfe.ai,1632385617,1,3.54280587089306e-08
navarrac+002@hyfe.ai,1632385618,1,0.0435591191053391
navarrac+002@hyfe.ai,1632385619,1,1.96892997905707e-07
navarrac+002@hyfe.ai,1632385624,1,0.000113532143586781
navarrac+002@hyfe.ai,1632385626,1,1.2343872413112e-06
navarrac+002@hyfe.ai,1632385628,1,5.2061304813833e-06
navarrac+002@hyfe.ai,1632385632,1,3.19399332511239e-05
navarrac+002@hyfe.ai,1632385633,1,0.584564328193665
navarrac+002@hyfe.ai,1632385634,1,3.35754313240955e-09
navarrac+002@hyfe.ai,1632385636,2,0.000843641348183155
navarrac+002@hyfe.ai,1632385636,2,0.000843641348183155
navarrac+002@hyfe.ai,1632385638,1,2.00945926565055e-09
navarrac+002@hyfe.ai,1632385639,1,1.07882613953336e-09
navarrac+002@hyfe.ai,1632385644,1,0.0523794069886208
navarrac+002@hyfe.ai,1632385645,1,3.58913565534635e-09
navarrac+002@hyfe.ai,1632385647,1,0.00576729094609618
navarrac+002@hyfe.ai,1632385649,1,0.101256541907787
navarrac+002@hyfe.ai,1632385650,1,0.000136286413180642
navarrac+002@hyfe.ai,1632385651,1,1.44315833949804e-06
navarrac+002@hyfe.ai,1632385652,1,9.74961585598066e-06
navarrac+002@hyfe.ai,1632385655,1,0.000284789857687429
navarrac+002@hyfe.ai,1632385656,1,6.44563669993659e-06
navarrac+002@hyfe.ai,1632385657,1,0.000249366596108302
navarrac+002@hyfe.ai,1632385658,1,1.09972279460635e-06
navarrac+002@hyfe.ai,1632385660,1,2.52073841693345e-05
navarrac+002@hyfe.ai,1632385661,1,3.93544354437836e-07
navarrac+002@hyfe.ai,1632385665,1,5.59844556846656e-05
navarrac+002@hyfe.ai,1632385667,1,0.00152141589205712
navarrac+002@hyfe.ai,1632385668,1,0.0905007645487785
navarrac+002@hyfe.ai,1632385670,2,4.59873699583113e-05
navarrac+002@hyfe.ai,1632385670,2,4.59873699583113e-05
navarrac+002@hyfe.ai,1632385672,1,0.000277356361038983
navarrac+002@hyfe.ai,1632385686,1,0.0574479103088379
navarrac+002@hyfe.ai,1632385698,1,0.0182816777378321
navarrac+002@hyfe.ai,1632385704,1,0.023275027051568
navarrac+002@hyfe.ai,1632385709,1,0.232552826404572
navarrac+002@hyfe.ai,1632385716,1,0.00122218497563154
navarrac+002@hyfe.ai,1632385721,1,0.155538603663445
navarrac+002@hyfe.ai,1632385757,1,0.717320322990417
navarrac+002@hyfe.ai,1632385767,1,0.000140009782626294
navarrac+002@hyfe.ai,1632385783,1,0.902048707008362
navarrac+002@hyfe.ai,1632385788,1,6.44208171252103e-07
navarrac+002@hyfe.ai,1632385797,1,0.00166113278828561
navarrac+002@hyfe.ai,1632388342,1,1.6751475413912e-05
navarrac+002@hyfe.ai,1632388345,1,7.6285723480396e-05
navarrac+002@hyfe.ai,1632388402,1,0.621086120605469
navarrac+002@hyfe.ai,1632388413,1,0.983743488788605
navarrac+002@hyfe.ai,1632388421,1,5.16562806751608e-07
navarrac+002@hyfe.ai,1632388451,1,0.733604550361633
navarrac+002@hyfe.ai,1632388461,1,6.81745877955109e-05
navarrac+002@hyfe.ai,1632388480,1,0.365774184465408
navarrac+002@hyfe.ai,1632388489,1,0.999568283557892
navarrac+002@hyfe.ai,1632388512,1,0.220972463488579
navarrac+002@hyfe.ai,1632388524,1,0.000473693537060171
navarrac+002@hyfe.ai,1632388534,1,0.996468305587769
navarrac+002@hyfe.ai,1632388557,1,0.00541834114119411
navarrac+002@hyfe.ai,1632388588,1,0.999095916748047
navarrac+002@hyfe.ai,1632388598,1,9.32780676521361e-06
navarrac+002@hyfe.ai,1632388607,1,0.999998211860657
navarrac+002@hyfe.ai,1632388617,1,0.999972224235535
navarrac+002@hyfe.ai,1632388630,1,0.0463025271892548
navarrac+002@hyfe.ai,1632388651,1,0.999963521957397
navarrac+002@hyfe.ai,1632388663,1,0.68405282497406
navarrac+002@hyfe.ai,1632388698,1,0.999719679355621
navarrac+002@hyfe.ai,1632388730,1,0.9998779296875
navarrac+002@hyfe.ai,1632388749,1,4.57282621937338e-05
navarrac+002@hyfe.ai,1632388803,1,0.999646782875061
navarrac+002@hyfe.ai,1632388865,1,0.063787154853344
navarrac+002@hyfe.ai,1632388905,1,0.99996280670166
navarrac+002@hyfe.ai,1632388941,1,0.405216664075851
navarrac+002@hyfe.ai,1632388985,1,0.460604220628738
navarrac+002@hyfe.ai,1632388996,1,0.999432504177094
navarrac+002@hyfe.ai,1632389007,1,1.04976188595174e-05
navarrac+002@hyfe.ai,1632389042,2,0.000859179650433362
navarrac+002@hyfe.ai,1632389042,2,0.000859179650433362
navarrac+002@hyfe.ai,1632389046,1,0.000107432715594769
navarrac+002@hyfe.ai,1632389052,1,0.000156809095642529
navarrac+002@hyfe.ai,1632389053,1,6.72850364935584e-06
navarrac+002@hyfe.ai,1632402387,1,3.10559444187675e-05
navarrac+002@hyfe.ai,1632402403,1,0.00103998859412968
navarrac+002@hyfe.ai,1632402421,1,0.00125482399016619
navarrac+002@hyfe.ai,1632402430,1,0.366104811429977
navarrac+002@hyfe.ai,1632402442,1,2.82396598549894e-07
navarrac+002@hyfe.ai,1632402462,1,3.58649558620527e-05
navarrac+002@hyfe.ai,1632402472,1,3.85921448469162e-05
navarrac+002@hyfe.ai,1632402568,1,4.1066414269153e-05
navarrac+002@hyfe.ai,1632402572,1,7.32962206484444e-08
navarrac+002@hyfe.ai,1632402575,1,1.76454011580063e-06
navarrac+002@hyfe.ai,1632402583,1,2.00391027556368e-12
navarrac+002@hyfe.ai,1632402589,2,0.00646901642903686
navarrac+002@hyfe.ai,1632402589,2,0.00646901642903686
navarrac+002@hyfe.ai,1632402590,2,4.82482320762756e-08
navarrac+002@hyfe.ai,1632402590,2,4.82482320762756e-08
navarrac+002@hyfe.ai,1632402595,1,5.67647352733847e-11
navarrac+002@hyfe.ai,1632402596,1,3.31505295436685e-10
navarrac+002@hyfe.ai,1632402598,1,1.58309717335214e-07
navarrac+002@hyfe.ai,1632402600,1,7.30047031538561e-05
navarrac+002@hyfe.ai,1632402605,1,2.57483456778118e-08
navarrac+002@hyfe.ai,1632402606,1,2.65537536403571e-10
navarrac+002@hyfe.ai,1632402613,1,0.999288380146027
navarrac+002@hyfe.ai,1632402617,1,2.67869745584903e-06
navarrac+002@hyfe.ai,1632402618,1,5.11610096509685e-08
navarrac+002@hyfe.ai,1632402623,1,6.13525585890784e-09
navarrac+002@hyfe.ai,1632402627,1,2.6806848296701e-08
navarrac+002@hyfe.ai,1632402630,1,8.97622442153079e-07
navarrac+002@hyfe.ai,1632402635,1,1.3039948498772e-07
navarrac+002@hyfe.ai,1632402642,1,1.02009926195024e-06
navarrac+002@hyfe.ai,1632402643,1,5.95399433223065e-05
navarrac+002@hyfe.ai,1632402670,1,0.00495176948606968
navarrac+002@hyfe.ai,1632402681,1,1.01152153320072e-07
navarrac+002@hyfe.ai,1632402693,1,0.179152473807335
navarrac+002@hyfe.ai,1632402743,1,0.00434801401570439
navarrac+002@hyfe.ai,1632470917,1,0.00603583035990596
navarrac+002@hyfe.ai,1632470945,1,0.974250912666321
navarrac+002@hyfe.ai,1632470946,1,0.000141744661959819
navarrac+002@hyfe.ai,1632470954,1,0.113110587000847
navarrac+002@hyfe.ai,1632470967,1,0.335559517145157
navarrac+002@hyfe.ai,1632470999,1,2.54274397093468e-07
navarrac+002@hyfe.ai,1632471004,1,1.93905758116841e-09
navarrac+002@hyfe.ai,1632471009,1,4.63597103816937e-07
navarrac+002@hyfe.ai,1632471010,1,1.08538591447882e-08
navarrac+002@hyfe.ai,1632471022,1,2.53437497121922e-06
navarrac+002@hyfe.ai,1632471024,1,0.000148028761032037
navarrac+002@hyfe.ai,1632471028,1,2.2123134613139e-07
navarrac+002@hyfe.ai,1632471029,1,1.68880187612075e-11
navarrac+002@hyfe.ai,1632471030,1,1.99261535271944e-06
navarrac+002@hyfe.ai,1632471031,2,1.01311989908481e-08
navarrac+002@hyfe.ai,1632471031,2,1.01311989908481e-08
navarrac+002@hyfe.ai,1632471034,1,2.0738688988331e-07
navarrac+002@hyfe.ai,1632471035,1,1.01448790701397e-06
navarrac+002@hyfe.ai,1632471036,1,2.05745254167056e-10
navarrac+002@hyfe.ai,1632471037,1,8.80334249941939e-10
navarrac+002@hyfe.ai,1632471040,1,0.999420404434204
navarrac+002@hyfe.ai,1632471044,1,1.10314125834066e-07
navarrac+002@hyfe.ai,1632471053,1,1.6477769149148e-09
navarrac+002@hyfe.ai,1632471059,1,8.25150664240937e-07
navarrac+002@hyfe.ai,1632471061,1,4.75559644996792e-08
navarrac+002@hyfe.ai,1632471064,1,9.40517566050403e-08
navarrac+002@hyfe.ai,1632471069,1,5.90924216226085e-08
navarrac+002@hyfe.ai,1632471071,1,2.94286146527156e-05
navarrac+002@hyfe.ai,1632471073,2,6.05514833296183e-05
navarrac+002@hyfe.ai,1632471073,2,6.05514833296183e-05
navarrac+002@hyfe.ai,1632471074,1,7.88940610618738e-08
navarrac+002@hyfe.ai,1632471075,2,0.000441376789240167
navarrac+002@hyfe.ai,1632471075,2,0.000441376789240167
navarrac+002@hyfe.ai,1632471077,1,0.000138068862725049
navarrac+002@hyfe.ai,1632471078,1,4.61101421933563e-07
navarrac+002@hyfe.ai,1632471079,1,4.00075492734686e-07
navarrac+002@hyfe.ai,1632471080,1,2.0936930411608e-08
navarrac+002@hyfe.ai,1632471082,1,5.974987971058e-07
navarrac+002@hyfe.ai,1632471083,1,6.699984169245e-06
navarrac+002@hyfe.ai,1632471094,1,1.76237390405731e-05
navarrac+002@hyfe.ai,1632471095,2,5.52534584130626e-06
navarrac+002@hyfe.ai,1632471095,2,5.52534584130626e-06
navarrac+002@hyfe.ai,1632471096,1,6.36089669825424e-09
navarrac+002@hyfe.ai,1632471097,1,0.000233981845667586
navarrac+002@hyfe.ai,1632471098,1,6.71333737045643e-07
navarrac+002@hyfe.ai,1632471099,1,1.17489199792653e-12
navarrac+002@hyfe.ai,1632471104,1,9.45710235100705e-06
navarrac+002@hyfe.ai,1632471105,1,2.89869713014923e-05
navarrac+002@hyfe.ai,1632471114,1,1.59137634909712e-05
navarrac+002@hyfe.ai,1632471124,2,1.46760861241546e-08
navarrac+002@hyfe.ai,1632471124,2,1.46760861241546e-08
navarrac+002@hyfe.ai,1632471125,1,5.42048201168654e-06
navarrac+002@hyfe.ai,1632471133,1,1.33919499489821e-07
navarrac+002@hyfe.ai,1632471136,1,5.36087121361106e-08
navarrac+002@hyfe.ai,1632471141,1,0.0413927398622036
navarrac+002@hyfe.ai,1632471149,1,2.08466346407477e-08
navarrac+002@hyfe.ai,1632471154,1,1.79091586005597e-08
navarrac+002@hyfe.ai,1632471158,1,3.17475241899956e-05
navarrac+002@hyfe.ai,1632471159,2,0.994071066379547
navarrac+002@hyfe.ai,1632471159,2,0.994071066379547
navarrac+002@hyfe.ai,1632471167,1,1.44435460924797e-07
navarrac+002@hyfe.ai,1632471251,1,0.766212522983551
navarrac+002@hyfe.ai,1632471263,1,5.99281993345357e-05
navarrac+002@hyfe.ai,1632471348,1,0.0187996756285429
navarrac+002@hyfe.ai,1632471358,1,0.754755675792694
navarrac+002@hyfe.ai,1632471370,1,0.999992847442627
navarrac+002@hyfe.ai,1632471426,1,0.999929070472717
navarrac+002@hyfe.ai,1632471456,1,4.2750034481287e-06
navarrac+002@hyfe.ai,1632471479,1,0.999981641769409
navarrac+002@hyfe.ai,1632471489,1,0.993848979473114
navarrac+002@hyfe.ai,1632471500,1,0.999988555908203
navarrac+002@hyfe.ai,1632471544,1,0.97046023607254
navarrac+002@hyfe.ai,1632471548,1,3.11215553665534e-05
navarrac+002@hyfe.ai,1632471549,1,0.0551168918609619
navarrac+002@hyfe.ai,1632472058,1,9.90096814348362e-05
navarrac+002@hyfe.ai,1632472075,1,0.000433833251008764
navarrac+002@hyfe.ai,1632472088,1,2.21914717712934e-07
navarrac+002@hyfe.ai,1632472095,1,0.995562076568604
navarrac+002@hyfe.ai,1632472096,1,0.990458130836487
navarrac+002@hyfe.ai,1632472118,1,0.956881701946259
navarrac+002@hyfe.ai,1632472137,1,0.00050025834934786
navarrac+002@hyfe.ai,1632472177,1,0.62405264377594
navarrac+002@hyfe.ai,1632472199,1,0.994055271148682
navarrac+002@hyfe.ai,1632472208,1,0.99998676776886
navarrac+002@hyfe.ai,1632472219,1,0.999939322471619
navarrac+002@hyfe.ai,1632472230,1,0.00329912919551134
navarrac+002@hyfe.ai,1632472242,1,0.998454809188843
navarrac+002@hyfe.ai,1632472258,1,8.40524039258383e-10
navarrac+002@hyfe.ai,1632472260,1,3.08634935208829e-06
navarrac+002@hyfe.ai,1632472262,1,6.71500529279001e-05
navarrac+002@hyfe.ai,1632472269,1,6.44036823871375e-10
navarrac+002@hyfe.ai,1632472270,1,0.898849368095398
navarrac+002@hyfe.ai,1632472293,1,4.24840003176996e-08
navarrac+002@hyfe.ai,1632472294,1,2.54415488676329e-10
navarrac+002@hyfe.ai,1632472295,1,6.014297468937e-07
navarrac+002@hyfe.ai,1632472297,1,0.996762275695801
navarrac+002@hyfe.ai,1632472312,1,3.72726063346818e-08
navarrac+002@hyfe.ai,1632472316,1,0.99923849105835
navarrac+002@hyfe.ai,1632472319,1,0.0345742367208004
navarrac+002@hyfe.ai,1632472321,1,2.59269903324366e-08
navarrac+002@hyfe.ai,1632472327,1,1.24929636058368e-06
navarrac+002@hyfe.ai,1632472330,1,5.78303286147275e-07
navarrac+002@hyfe.ai,1632472332,1,1.04189631144891e-07
navarrac+002@hyfe.ai,1632472336,1,9.53559080585364e-08
navarrac+002@hyfe.ai,1632472342,1,0.99999725818634
navarrac+002@hyfe.ai,1632472353,1,6.35231289791705e-09
navarrac+002@hyfe.ai,1632472354,1,1.95818699921801e-07
navarrac+002@hyfe.ai,1632472358,1,6.97225477779284e-05
navarrac+002@hyfe.ai,1632472362,1,4.4019991037203e-05
navarrac+002@hyfe.ai,1632472364,1,0.999171257019043
navarrac+002@hyfe.ai,1632472370,1,5.85581256018486e-06
navarrac+002@hyfe.ai,1632472371,1,1.41221678795489e-09
navarrac+002@hyfe.ai,1632472379,1,5.27273441548459e-05
navarrac+002@hyfe.ai,1632472380,1,0.000186871271580458
navarrac+002@hyfe.ai,1632472389,1,1.62789933710883e-06
navarrac+002@hyfe.ai,1632472390,1,1.36924040816666e-06
navarrac+002@hyfe.ai,1632472391,1,0.000391466310247779
navarrac+002@hyfe.ai,1632472392,1,0.999568402767181
navarrac+002@hyfe.ai,1632472395,1,1.2723910813861e-08
navarrac+002@hyfe.ai,1632472396,1,1.08662970887963e-06
navarrac+002@hyfe.ai,1632472401,1,6.50251786282752e-06
navarrac+002@hyfe.ai,1632472405,1,2.32546949519019e-06
navarrac+002@hyfe.ai,1632472407,1,5.0896064749395e-06
navarrac+002@hyfe.ai,1632472413,1,5.5415894095745e-09
navarrac+002@hyfe.ai,1632472415,1,0.459994971752167
navarrac+002@hyfe.ai,1632472421,1,2.89918444806858e-09
navarrac+002@hyfe.ai,1632472444,1,3.59340810973663e-05
navarrac+002@hyfe.ai,1632472465,1,0.996730089187622
navarrac+002@hyfe.ai,1632472477,1,0.000789004261605442
navarrac+002@hyfe.ai,1632472489,1,0.494610756635666
navarrac+002@hyfe.ai,1632472509,1,0.992853105068207
navarrac+002@hyfe.ai,1632472521,1,0.999784409999847
navarrac+002@hyfe.ai,1632472541,1,0.99776291847229
navarrac+002@hyfe.ai,1632472551,1,0.99998664855957
navarrac+002@hyfe.ai,1632472563,1,1.36237338210776e-06
navarrac+002@hyfe.ai,1632472564,1,4.25011030813494e-08
navarrac+002@hyfe.ai,1632472593,1,0.000866593443788588
navarrac+002@hyfe.ai,1632472612,1,0.000229810204473324
navarrac+002@hyfe.ai,1632472623,1,0.000123975318274461
navarrac+002@hyfe.ai,1632472634,1,0.999959230422974
navarrac+002@hyfe.ai,1632472647,1,0.0233085099607706
navarrac+002@hyfe.ai,1632473130,1,0.00105908943805844
navarrac+002@hyfe.ai,1632473141,1,0.999936461448669
navarrac+002@hyfe.ai,1632473150,1,0.983692526817322
navarrac+002@hyfe.ai,1632473160,1,0.999977827072144
navarrac+002@hyfe.ai,1632473161,1,0.967972755432129
navarrac+002@hyfe.ai,1632473170,1,0.999855279922485
navarrac+002@hyfe.ai,1632473179,1,0.000953556213062257
navarrac+002@hyfe.ai,1632473191,1,2.71933614515163e-10
navarrac+002@hyfe.ai,1632473202,1,0.98455148935318
navarrac+002@hyfe.ai,1632473215,1,3.64620500477031e-05
navarrac+002@hyfe.ai,1632473224,1,0.00118229270447046
navarrac+002@hyfe.ai,1632473237,1,0.0215137749910355
navarrac+002@hyfe.ai,1632473255,1,1.27923785839812e-05
navarrac+002@hyfe.ai,1632473258,1,1.00129948776839e-08
navarrac+002@hyfe.ai,1632473261,1,5.64656432722188e-10
